ID,Date,Sentiment
97,2014-03-09,1
98,2014-03-08,2
99,2014-03-08,2
100,2014-03-08,2
101,2014-03-08,2
102,2014-03-08,2
103,2014-03-02,2
104,2014-03-02,2
105,2014-03-02,2
106,2014-03-01,2
107,2014-03-01,2
108,2014-03-01,2
109,2014-03-01,1
110,2014-03-01,2
111,2014-02-23,2
112,2014-02-23,2
113,2014-02-23,2
114,2014-02-23,1
115,2014-02-22,2
116,2014-02-22,2
117,2014-02-22,2
118,2014-02-22,1
119,2014-02-22,2
120,2014-02-16,1
121,2014-02-16,2
122,2014-02-16,2
123,2014-02-16,2
124,2014-02-16,2
125,2014-02-16,2
126,2014-02-16,2
127,2014-02-16,2
128,2014-02-15,2
129,2014-02-15,2
130,2014-02-15,2
131,2014-02-09,2
132,2014-02-09,2
133,2014-02-09,1
134,2014-02-09,2
135,2014-02-09,2
136,2014-02-08,3
137,2014-02-08,2
138,2014-02-08,2
139,2014-02-02,1
140,2014-02-02,1
141,2014-02-02,1
142,2014-02-02,3
143,2014-01-26,2
144,2014-01-26,2
145,2014-01-26,2
146,2014-01-26,2
147,2014-01-26,1
148,2014-01-19,1
149,2014-01-19,2
150,2014-01-19,2
151,2014-01-19,2
152,2014-01-19,2
153,2014-01-19,1
154,2014-01-18,2
155,2014-01-18,2
156,2014-01-18,2
157,2014-01-18,2
158,2014-01-12,3
159,2014-01-12,2
160,2014-01-11,2
161,2014-01-11,2
162,2014-01-11,1
163,2014-01-11,2
164,2014-01-05,3
165,2014-01-05,1
166,2014-01-05,2
167,2014-01-04,2
168,2014-01-04,2
169,2014-01-04,3
170,2014-01-04,2
171,2014-01-01,2
172,2014-01-01,2
173,2013-12-29,1
174,2013-12-29,2
175,2013-12-29,2
176,2013-12-29,2
177,2013-12-29,1
178,2013-12-29,1
179,2013-12-29,2
180,2013-12-28,2
181,2013-12-28,2
182,2013-12-28,2
183,2013-12-28,2
184,2013-12-28,1
185,2013-12-28,3
186,2013-12-25,2
187,2013-12-25,2
188,2013-12-25,2
189,2013-12-25,2
190,2013-12-25,2
191,2013-12-22,2
192,2013-12-21,2
193,2013-12-21,2
194,2013-12-21,2
195,2013-12-21,2
196,2013-12-21,2
197,2013-12-21,2
198,2013-12-21,2
199,2013-12-15,2
200,2013-12-15,2
201,2013-12-14,1
202,2013-12-14,2
203,2013-12-14,2
204,2013-12-14,1
205,2013-12-14,2
206,2013-12-14,2
207,2013-12-14,1
208,2013-12-14,2
209,2013-12-08,2
210,2013-11-30,1
211,2013-11-30,2
212,2013-11-30,1
213,2013-11-29,2
214,2013-11-29,2
215,2013-11-29,1
216,2013-11-29,1
217,2013-11-29,1
218,2013-11-28,2
219,2013-11-28,2
220,2013-11-28,1
221,2013-11-28,2
222,2013-11-24,2
223,2013-11-24,1
224,2013-11-24,2
225,2013-11-24,2
226,2013-11-24,2
227,2013-11-24,2
228,2013-11-24,3
229,2013-11-24,2
230,2013-11-23,2
231,2013-11-23,1
232,2013-11-23,2
233,2013-11-23,2
234,2013-11-23,2
235,2013-11-23,2
236,2013-11-23,1
237,2013-11-23,1
238,2013-11-23,2
239,2013-11-23,2
240,2013-11-23,2
241,2013-11-23,2
242,2013-11-23,2
243,2013-11-17,2
244,2013-11-17,2
245,2013-11-17,1
246,2013-11-17,2
247,2013-11-17,2
248,2013-11-10,2
249,2013-11-09,2
250,2013-11-09,2
251,2013-11-09,2
252,2013-11-03,2
253,2013-11-03,2
254,2013-11-03,2
255,2013-11-03,1
256,2013-11-03,2
257,2013-11-03,3
258,2013-11-03,2
259,2013-11-02,2
260,2013-11-02,2
261,2013-11-02,2
262,2013-11-02,1
263,2013-11-02,2
264,2013-10-27,2
265,2013-10-27,2
266,2013-10-27,2
267,2013-10-26,2
268,2013-10-26,1
269,2013-10-26,2
270,2013-10-26,1
271,2013-10-26,2
272,2013-10-26,2
273,2013-10-26,2
274,2013-10-20,2
275,2013-10-20,2
276,2013-10-20,2
277,2013-10-19,2
278,2013-10-19,2
279,2013-10-19,2
280,2013-10-19,2
281,2013-10-13,2
282,2013-10-13,3
283,2013-10-13,2
284,2013-10-13,2
285,2013-10-13,2
286,2013-10-13,2
287,2013-10-12,2
288,2013-10-12,2
289,2013-10-12,2
290,2013-10-12,2
291,2013-10-06,2
292,2013-10-05,1
293,2013-10-05,2
294,2013-10-05,2
295,2013-10-05,3
296,2013-09-29,2
297,2013-09-29,1
298,2013-09-29,2
299,2013-09-28,2
300,2013-09-28,2
301,2013-09-28,2
302,2013-09-28,2
303,2013-09-28,2
304,2013-09-28,1
305,2013-09-28,2
306,2013-09-22,2
307,2013-09-22,1
308,2013-09-22,1
309,2013-09-21,2
310,2013-09-21,2
311,2013-09-21,2
312,2013-09-21,2
313,2013-09-21,2
314,2013-09-15,1
315,2013-09-15,2
316,2013-09-15,2
317,2013-09-15,2
318,2013-09-15,2
319,2013-09-14,1
320,2013-09-14,2
321,2013-09-14,2
322,2013-09-14,2
323,2013-09-07,2
324,2013-09-07,2
325,2013-09-07,2
326,2013-09-07,2
327,2013-09-02,2
328,2013-09-02,1
329,2013-09-02,2
330,2013-09-01,2
331,2013-09-01,2
332,2013-09-01,3
333,2013-09-01,2
334,2013-08-31,2
335,2013-08-31,2
336,2013-08-31,2
337,2013-08-31,2
338,2013-08-31,2
339,2013-08-31,1
340,2013-08-25,2
341,2013-08-25,1
342,2013-08-25,2
343,2013-08-25,1
344,2013-08-24,2
345,2013-08-24,2
346,2013-08-24,3
347,2013-08-24,2
348,2013-08-18,2
349,2013-08-18,2
350,2013-08-18,2
351,2013-08-17,2
352,2013-08-17,2
353,2013-08-17,2
354,2013-08-11,2
355,2013-08-11,2
356,2013-08-11,2
357,2013-08-11,2
358,2013-08-10,2
359,2013-08-10,2
360,2013-08-10,1
361,2013-08-10,2
362,2013-08-04,2
363,2013-08-04,2
364,2013-08-04,2
365,2013-08-04,2
366,2013-08-04,2
367,2013-08-04,1
368,2013-08-03,2
369,2013-08-03,2
370,2013-07-28,2
371,2013-07-28,2
372,2013-07-28,1
373,2013-07-27,1
374,2013-07-27,2
375,2013-07-27,2
376,2013-07-27,2
377,2013-07-21,2
378,2013-07-20,1
379,2013-07-20,2
380,2013-07-20,1
381,2013-07-20,2
382,2013-07-20,2
383,2013-07-14,2
384,2013-07-14,1
385,2013-07-14,2
386,2013-07-14,1
387,2013-07-13,2
388,2013-07-13,2
389,2013-07-13,2
390,2013-07-13,2
391,2013-07-13,2
392,2013-07-13,2
393,2013-07-13,2
394,2013-07-07,2
395,2013-07-07,1
396,2013-07-07,2
397,2013-07-07,2
398,2013-07-06,2
399,2013-07-06,2
400,2013-07-06,2
401,2013-07-06,0
402,2013-07-06,2
403,2013-07-06,2
404,2013-07-06,2
405,2013-07-06,2
406,2013-07-06,1
407,2013-07-06,2
408,2013-07-05,2
409,2013-07-05,1
410,2013-07-05,2
411,2013-07-05,2
412,2013-07-05,2
413,2013-07-05,2
414,2013-07-05,1
415,2013-07-05,2
416,2013-06-30,2
417,2013-06-23,2
418,2013-06-22,2
419,2013-06-22,2
420,2013-06-22,2
421,2013-06-22,2
422,2013-06-22,2
423,2013-06-16,2
424,2013-06-16,2
425,2013-06-16,2
426,2013-06-15,2
427,2013-06-15,2
428,2013-06-15,2
429,2013-06-15,2
430,2013-06-15,2
431,2013-06-15,2
432,2013-06-09,2
433,2013-06-09,2
434,2013-06-09,2
435,2013-06-09,2
436,2013-06-09,2
437,2013-06-08,2
438,2013-06-08,2
439,2013-06-08,2
440,2013-06-08,2
441,2013-06-08,2
442,2013-06-08,3
443,2013-06-02,2
444,2013-06-02,2
445,2013-06-01,2
446,2013-06-01,2
447,2013-06-01,2
448,2013-06-01,2
449,2013-06-01,2
450,2013-06-01,2
451,2013-05-27,2
452,2013-05-27,2
453,2013-05-27,3
454,2013-05-27,2
455,2013-05-27,2
456,2013-05-27,2
457,2013-05-27,2
458,2013-05-26,2
459,2013-05-26,2
460,2013-05-26,2
461,2013-05-26,2
462,2013-05-25,1
463,2013-05-25,2
464,2013-05-25,2
465,2013-05-25,1
466,2013-05-25,2
467,2013-05-25,2
468,2013-05-25,3
469,2013-05-25,2
470,2013-05-25,1
471,2013-05-19,2
472,2013-05-19,3
473,2013-05-19,2
474,2013-05-19,2
475,2013-05-19,2
476,2013-05-19,2
477,2013-05-19,1
478,2013-05-19,2
479,2013-05-18,2
480,2013-05-18,2
481,2013-05-18,2
482,2013-05-18,2
483,2013-05-18,2
484,2013-05-18,2
485,2013-05-18,2
486,2013-05-18,3
487,2013-05-12,2
488,2013-05-12,2
489,2013-05-12,3
490,2013-05-12,1
491,2013-05-12,2
492,2013-05-12,2
493,2013-05-12,2
494,2013-05-11,2
495,2013-05-11,2
496,2013-05-11,2
497,2013-05-11,2
498,2013-05-11,1
499,2013-05-11,0
500,2013-05-11,3
501,2013-05-11,2
502,2013-05-11,2
503,2013-05-05,2
504,2013-05-05,2
505,2013-05-05,2
506,2013-05-05,2
507,2013-05-05,2
508,2013-05-05,3
509,2013-05-05,2
510,2013-05-04,2
511,2013-05-04,1
512,2013-05-04,2
513,2013-05-04,3
514,2013-05-04,2
515,2013-05-04,1
516,2013-05-04,2
517,2013-05-04,2
518,2013-05-04,2
519,2013-04-28,2
520,2013-04-28,2
521,2013-04-28,2
522,2013-04-28,1
523,2013-04-28,1
524,2013-04-28,2
525,2013-04-28,2
526,2013-04-28,2
527,2013-04-27,2
528,2013-04-27,2
529,2013-04-27,2
530,2013-04-27,2
531,2013-04-27,2
532,2013-04-27,2
533,2013-04-21,1
534,2013-04-21,1
535,2013-04-21,2
536,2013-04-21,1
537,2013-04-21,2
538,2013-04-21,2
539,2013-04-21,2
540,2013-04-20,2
541,2013-04-20,2
542,2013-04-20,1
543,2013-04-20,1
544,2013-04-20,2
545,2013-04-20,2
546,2013-04-20,1
547,2013-04-20,2
548,2013-04-14,2
549,2013-04-14,2
550,2013-04-14,2
551,2013-04-14,2
552,2013-04-14,2
553,2013-04-14,2
554,2013-04-14,1
555,2013-04-14,2
556,2013-04-13,2
557,2013-04-13,1
558,2013-04-13,2
559,2013-04-13,2
560,2013-04-13,2
561,2013-04-13,2
562,2013-04-13,2
563,2013-04-13,2
564,2013-04-13,2
565,2013-04-13,0
566,2013-04-07,2
567,2013-04-07,2
568,2013-04-07,1
569,2013-04-07,2
570,2013-04-07,2
571,2013-04-07,2
572,2013-04-07,1
573,2013-04-07,2
574,2013-04-07,1
575,2013-04-06,2
576,2013-04-06,2
577,2013-04-06,1
578,2013-04-06,1
579,2013-04-06,1
580,2013-04-06,2
581,2013-04-06,2
582,2013-03-31,2
583,2013-03-31,0
584,2013-03-31,3
585,2013-03-31,2
586,2013-03-31,2
587,2013-03-31,2
588,2013-03-31,2
589,2013-03-31,2
590,2013-03-30,2
591,2013-03-30,2
592,2013-03-30,2
593,2013-03-30,2
594,2013-03-30,0
595,2013-03-30,2
596,2013-03-30,2
597,2013-03-24,2
598,2013-03-24,2
599,2013-03-24,1
600,2013-03-24,2
601,2013-03-24,1
602,2013-03-24,2
603,2013-03-23,2
604,2013-03-23,2
605,2013-03-23,2
606,2013-03-23,2
607,2013-03-23,0
608,2013-03-23,1
609,2013-03-23,2
610,2013-03-23,2
611,2013-03-23,2
612,2013-03-23,1
613,2013-03-17,1
614,2013-03-17,2
615,2013-03-17,2
616,2013-03-17,2
617,2013-03-17,2
618,2013-03-17,2
619,2013-03-16,2
620,2013-03-16,2
621,2013-03-16,2
622,2013-03-16,0
623,2013-03-16,2
624,2013-03-10,2
625,2013-03-10,2
626,2013-03-10,2
627,2013-03-10,2
628,2013-03-10,2
629,2013-03-10,2
630,2013-03-10,2
631,2013-03-09,3
632,2013-03-09,2
633,2013-03-09,2
634,2013-03-09,2
635,2013-03-09,2
636,2013-03-09,2
637,2013-03-03,2
638,2013-03-03,1
639,2013-03-03,2
640,2013-03-03,2
641,2013-03-03,2
642,2013-03-02,1
643,2013-03-02,2
644,2013-03-02,2
645,2013-03-02,2
646,2013-03-02,2
647,2013-03-02,2
648,2013-03-02,2
649,2013-03-02,2
650,2013-02-24,2
651,2013-02-24,2
652,2013-02-24,2
653,2013-02-23,2
654,2013-02-23,2
655,2013-02-23,2
656,2013-02-23,2
657,2013-02-23,2
658,2013-02-23,2
659,2013-02-17,2
660,2013-02-17,2
661,2013-02-17,2
662,2013-02-17,2
663,2013-02-17,2
664,2013-02-16,2
665,2013-02-16,2
666,2013-02-16,1
667,2013-02-16,3
668,2013-02-10,2
669,2013-02-10,2
670,2013-02-10,2
671,2013-02-10,2
672,2013-02-09,2
673,2013-02-09,2
674,2013-02-09,2
675,2013-02-09,2
676,2013-02-09,2
677,2013-02-09,2
678,2013-02-09,2
679,2013-02-03,2
680,2013-02-03,2
681,2013-02-03,2
682,2013-02-03,2
683,2013-02-03,2
684,2013-02-03,2
685,2013-02-02,2
686,2013-02-02,2
687,2013-02-02,2
688,2013-02-02,2
689,2013-02-02,1
690,2013-02-02,2
691,2013-01-27,2
692,2013-01-27,2
693,2013-01-27,2
694,2013-01-27,2
695,2013-01-27,2
696,2013-01-26,2
697,2013-01-26,2
698,2013-01-26,1
699,2013-01-26,2
700,2013-01-20,2
701,2013-01-20,2
702,2013-01-20,2
703,2013-01-20,2
704,2013-01-19,2
705,2013-01-19,2
706,2013-01-19,2
707,2013-01-19,2
708,2013-01-19,1
709,2013-01-19,2
710,2013-01-13,2
711,2013-01-13,1
712,2013-01-13,2
713,2013-01-13,2
714,2013-01-12,2
715,2013-01-12,2
716,2013-01-12,2
717,2013-01-12,2
718,2013-01-12,2
719,2013-01-06,2
720,2013-01-06,2
721,2013-01-05,2
722,2013-01-05,3
723,2013-01-05,2
724,2013-01-05,2
725,2013-01-05,2
726,2013-01-01,2
727,2013-01-01,2
728,2013-01-01,2
729,2013-01-01,2
730,2013-01-01,2
731,2012-12-30,2
732,2012-12-30,1
733,2012-12-30,3
734,2012-12-30,3
735,2012-12-29,1
736,2012-12-29,2
737,2012-12-29,1
738,2012-12-29,2
739,2012-12-25,2
740,2012-12-25,2
741,2012-12-25,2
742,2012-12-25,1
743,2012-12-25,1
744,2012-12-22,2
745,2012-12-22,3
746,2012-12-22,2
747,2012-12-22,2
748,2012-12-16,2
749,2012-12-16,2
750,2012-12-15,2
751,2012-12-15,2
752,2012-12-15,2
753,2012-12-09,1
754,2012-12-09,2
755,2012-12-09,3
756,2012-12-09,2
757,2012-12-08,2
758,2012-12-08,1
759,2012-12-08,2
760,2012-12-08,2
761,2012-12-08,2
762,2012-12-02,3
763,2012-12-01,2
764,2012-12-01,2
765,2012-12-01,2
766,2012-12-01,2
767,2012-12-01,2
768,2012-11-25,2
769,2012-11-25,2
770,2012-11-25,2
771,2012-11-24,1
772,2012-11-24,2
773,2012-11-24,2
774,2012-11-24,1
775,2012-11-24,1
776,2012-11-24,2
777,2012-11-24,2
778,2012-11-23,2
779,2012-11-23,2
780,2012-11-23,2
781,2012-11-23,1
782,2012-11-23,2
783,2012-11-23,2
784,2012-11-18,1
785,2012-11-18,2
786,2012-11-17,2
787,2012-11-17,2
788,2012-11-17,2
789,2012-11-17,2
790,2012-11-17,1
791,2012-11-17,2
792,2012-11-17,2
793,2012-11-17,2
794,2012-11-17,2
795,2012-11-17,2
796,2012-11-11,2
797,2012-11-11,2
798,2012-11-11,2
799,2012-11-11,2
800,2012-11-11,2
801,2012-11-10,2
802,2012-11-10,2
803,2012-11-04,1
804,2012-11-04,3
805,2012-11-04,1
806,2012-10-28,2
807,2012-10-28,2
808,2012-10-27,1
809,2012-10-27,2
810,2012-10-27,2
811,2012-10-27,3
812,2012-10-27,2
813,2012-10-27,2
814,2012-10-21,2
815,2012-10-21,2
816,2012-10-20,2
817,2012-10-20,2
818,2012-10-20,2
819,2012-10-20,1
820,2012-10-20,2
821,2012-10-20,2
822,2012-10-20,2
823,2012-10-20,2
824,2012-10-14,1
825,2012-10-14,1
826,2012-10-14,2
827,2012-10-13,2
828,2012-10-13,1
829,2012-10-13,2
830,2012-10-13,2
831,2012-10-13,2
832,2012-10-13,1
833,2012-10-07,1
834,2012-10-07,2
835,2012-10-07,2
836,2012-10-07,2
837,2012-10-07,2
838,2012-10-07,2
839,2012-10-06,2
840,2012-10-06,2
841,2012-10-06,2
842,2012-10-06,2
843,2012-09-30,2
844,2012-09-30,2
845,2012-09-30,2
846,2012-09-30,2
847,2012-09-29,2
848,2012-09-29,2
849,2012-09-29,2
850,2012-09-23,2
851,2012-09-23,2
852,2012-09-23,2
853,2012-09-23,2
854,2012-09-22,2
855,2012-09-22,2
856,2012-09-16,2
857,2012-09-16,2
858,2012-09-16,2
859,2012-09-16,2
860,2012-09-16,2
861,2012-09-16,1
862,2012-09-16,2
863,2012-09-15,2
864,2012-09-15,2
865,2012-09-15,2
866,2012-09-15,2
867,2012-09-09,2
868,2012-09-09,1
869,2012-09-09,2
870,2012-09-08,2
871,2012-09-08,1
872,2012-09-08,2
873,2012-09-08,2
874,2012-09-02,2
875,2012-09-01,2
876,2012-09-01,2
877,2012-09-01,2
878,2012-09-01,2
879,2012-08-26,2
880,2012-08-26,2
881,2012-08-26,2
882,2012-08-26,2
883,2012-08-26,2
884,2012-08-25,1
885,2012-08-25,2
886,2012-08-19,3
887,2012-08-19,2
888,2012-08-19,2
889,2012-08-18,2
890,2012-08-18,2
891,2012-08-18,2
892,2012-08-18,2
893,2012-08-18,3
894,2012-08-18,2
895,2012-08-12,2
896,2012-08-12,2
897,2012-08-12,2
898,2012-08-12,2
899,2012-08-12,2
900,2012-08-11,1
901,2012-08-11,2
902,2012-08-11,2
903,2012-08-11,2
904,2012-08-05,2
905,2012-08-05,2
906,2012-08-05,2
907,2012-08-04,3
908,2012-08-04,2
909,2012-07-29,2
910,2012-07-29,1
911,2012-07-29,2
912,2012-07-29,2
913,2012-07-29,2
914,2012-07-29,1
915,2012-07-28,1
916,2012-07-28,1
917,2012-07-28,2
918,2012-07-22,2
919,2012-07-22,1
920,2012-07-21,2
921,2012-07-21,2
922,2012-07-21,2
923,2012-07-21,2
924,2012-07-15,3
925,2012-07-15,2
926,2012-07-15,1
927,2012-07-14,1
928,2012-07-14,2
929,2012-07-14,2
930,2012-07-08,2
931,2012-07-08,2
932,2012-07-07,2
933,2012-07-07,3
934,2012-07-07,2
935,2012-07-04,2
936,2012-07-04,2
937,2012-07-04,2
938,2012-07-04,2
939,2012-07-04,2
940,2012-07-04,2
941,2012-07-01,2
942,2012-06-30,1
943,2012-06-30,2
944,2012-06-30,2
945,2012-06-30,2
946,2012-06-24,2
947,2012-06-24,2
948,2012-06-23,2
949,2012-06-23,2
950,2012-06-23,2
951,2012-06-23,2
952,2012-06-17,2
953,2012-06-17,2
954,2012-06-17,2
955,2012-06-17,2
956,2012-06-17,2
957,2012-06-17,3
958,2012-06-17,2
959,2012-06-16,1
960,2012-06-16,2
961,2012-06-16,1
962,2012-06-16,2
963,2012-06-10,2
964,2012-06-10,1
965,2012-06-09,2
966,2012-06-09,1
967,2012-06-09,2
968,2012-06-03,2
969,2012-06-02,1
970,2012-06-02,1
971,2012-06-02,2
972,2012-06-02,2
973,2012-05-28,2
974,2012-05-28,2
975,2012-05-28,2
976,2012-05-28,2
977,2012-05-28,2
978,2012-05-27,1
979,2012-05-27,3
980,2012-05-26,2
981,2012-05-26,2
982,2012-05-26,2
983,2012-05-20,2
984,2012-05-20,2
985,2012-05-19,2
986,2012-05-19,2
987,2012-05-19,1
988,2012-05-19,3
989,2012-05-19,2
990,2012-05-13,2
991,2012-05-12,2
992,2012-05-12,2
993,2012-05-12,2
994,2012-05-12,1
995,2012-05-12,2
996,2012-05-06,3
997,2012-05-06,2
998,2012-05-05,2
999,2012-05-05,2
1000,2012-04-29,2
1001,2012-04-29,2
1002,2012-04-29,2
1003,2012-04-28,2
1004,2012-04-28,2
1005,2012-04-28,2
1006,2012-04-28,2
1007,2012-04-22,2
1008,2012-04-22,2
1009,2012-04-21,2
1010,2012-04-21,3
1011,2012-04-21,1
1012,2012-04-21,2
1013,2012-04-21,2
1014,2012-04-21,3
1015,2012-04-14,2
1016,2012-04-14,1
1017,2012-04-08,2
1018,2012-04-08,2
1019,2012-04-07,2
1020,2012-04-07,2
1021,2012-04-07,2
1022,2012-04-01,2
1023,2012-04-01,2
1024,2012-04-01,1
1025,2012-03-31,2
1026,2012-03-31,2
1027,2012-03-31,1
1028,2012-03-25,1
1029,2012-03-25,2
1030,2012-03-24,2
1031,2012-03-24,2
1032,2012-03-24,2
1033,2012-03-17,2
1034,2012-03-17,2
1035,2012-03-17,2
1036,2012-03-17,2
1037,2012-03-10,2
1038,2012-03-10,2
1039,2012-03-10,1
1040,2012-03-10,2
1041,2012-03-04,2
1042,2012-03-04,1
1043,2012-03-03,3
1044,2012-03-03,2
1045,2012-03-03,1
1046,2012-02-25,1
1047,2012-02-25,2
1048,2012-02-25,2
1049,2012-02-25,2
1050,2012-02-20,2
1051,2012-02-20,2
1052,2012-02-20,2
1053,2012-02-20,2
1054,2012-02-19,2
1055,2012-02-19,2
1056,2012-02-19,2
1057,2012-02-18,2
1058,2012-02-18,1
1059,2012-02-18,1
1060,2012-02-18,1
1061,2012-02-11,2
1062,2012-02-11,2
1063,2012-02-11,2
1064,2012-02-11,1
1065,2012-02-05,2
1066,2012-02-04,2
1067,2012-02-04,2
1068,2012-02-04,2
1069,2012-02-04,2
1070,2012-02-04,2
1071,2012-01-28,2
1072,2012-01-28,1
1073,2012-01-28,2
