ID,Date,Sentiment
121,2019-02-02,2
122,2019-02-02,1
123,2019-02-01,1
124,2019-02-01,1
125,2019-01-31,1
126,2019-01-29,0
127,2019-01-29,2
128,2019-01-27,2
129,2019-01-26,1
130,2019-01-25,3
131,2019-01-23,3
132,2019-01-23,0
133,2019-01-22,2
134,2019-01-22,2
135,2019-01-20,2
136,2019-01-20,2
137,2019-01-19,0
138,2019-01-19,2
139,2019-01-18,2
140,2019-01-17,2
141,2019-01-17,2
142,2019-01-17,1
143,2019-01-16,3
144,2019-01-16,3
145,2019-01-16,2
146,2019-01-15,2
147,2019-01-15,2
148,2019-01-12,2
149,2019-01-11,2
150,2019-01-10,2
151,2019-01-10,2
152,2019-01-09,2
153,2019-01-08,2
154,2019-01-01,1
155,2018-12-25,2
156,2018-12-22,0
157,2018-12-22,2
158,2018-12-21,2
159,2018-12-21,1
160,2018-12-20,2
161,2018-12-20,2
162,2018-12-20,2
163,2018-12-19,1
164,2018-12-18,2
165,2018-12-16,0
166,2018-12-15,2
167,2018-12-15,0
168,2018-12-11,2
169,2018-12-09,2
170,2018-12-09,1
171,2018-12-07,2
172,2018-12-05,2
173,2018-12-04,3
174,2018-11-30,2
175,2018-11-28,1
176,2018-11-22,2
177,2018-11-22,2
178,2018-11-22,2
179,2018-11-21,1
180,2018-11-21,1
181,2018-11-21,2
182,2018-11-20,1
183,2018-11-20,2
184,2018-11-19,2
185,2018-11-18,1
186,2018-11-18,2
187,2018-11-16,2
188,2018-11-14,1
189,2018-11-11,2
190,2018-11-11,2
191,2018-11-11,1
192,2018-11-06,1
193,2018-11-06,2
194,2018-11-04,2
195,2018-11-04,1
196,2018-11-03,1
197,2018-10-30,1
198,2018-10-30,2
199,2018-10-27,2
200,2018-10-27,3
201,2018-10-20,1
202,2018-10-20,2
203,2018-10-19,3
204,2018-10-17,2
205,2018-10-14,2
206,2018-10-14,2
207,2018-10-13,1
208,2018-10-12,2
209,2018-10-11,1
210,2018-10-11,2
211,2018-10-07,0
212,2018-09-28,2
213,2018-09-28,3
214,2018-09-27,1
215,2018-09-26,1
216,2018-09-25,2
217,2018-09-25,2
218,2018-09-24,1
219,2018-09-24,1
220,2018-09-21,2
221,2018-09-20,2
222,2018-09-15,1
223,2018-09-15,2
224,2018-06-13,1
225,2018-05-25,0
226,2018-05-25,2
227,2018-05-25,1
228,2018-05-25,2
229,2018-05-24,2
230,2018-05-24,2
231,2018-05-24,2
232,2018-05-24,2
233,2018-05-23,2
234,2018-05-23,2
235,2018-05-23,2
236,2018-05-23,2
237,2018-05-23,3
238,2018-05-23,2
239,2018-05-22,2
240,2018-05-22,2
241,2018-05-22,2
242,2018-05-22,3
243,2018-05-21,3
244,2018-05-21,2
245,2018-05-20,1
246,2018-05-20,2
247,2018-05-20,2
248,2018-05-19,2
249,2018-05-19,2
250,2018-05-19,2
251,2018-05-18,2
252,2018-05-18,2
253,2018-05-18,0
254,2018-05-18,1
255,2018-05-17,2
256,2018-05-17,2
257,2018-05-17,1
258,2018-05-17,1
259,2018-05-17,2
260,2018-05-16,2
261,2018-05-16,2
262,2018-05-16,1
263,2018-05-15,0
264,2018-05-15,2
265,2018-05-15,2
266,2018-05-15,1
267,2018-05-15,1
268,2018-05-15,2
269,2018-05-14,2
270,2018-05-13,2
271,2018-05-13,2
272,2018-05-12,2
273,2018-05-12,2
274,2018-05-12,3
275,2018-05-11,0
276,2018-05-11,2
277,2018-05-11,2
278,2018-05-11,3
279,2018-05-11,2
280,2018-05-10,3
281,2018-05-10,2
282,2018-05-10,2
283,2018-05-10,2
284,2018-05-09,2
285,2018-05-09,2
286,2018-05-09,2
287,2018-05-09,3
288,2018-05-09,2
289,2018-05-08,2
290,2018-05-08,0
291,2018-05-08,2
292,2018-05-08,2
293,2018-05-08,2
294,2018-05-08,3
295,2018-05-07,2
296,2018-05-07,1
297,2018-05-07,2
298,2018-05-07,0
299,2018-05-06,2
300,2018-05-06,2
301,2018-05-06,3
302,2018-05-05,1
303,2018-05-05,2
304,2018-05-04,2
305,2018-05-04,2
306,2018-05-04,1
307,2018-05-04,3
308,2018-05-03,2
309,2018-05-03,2
310,2018-05-03,2
311,2018-05-03,2
312,2018-05-03,2
313,2018-05-03,2
314,2018-05-03,1
315,2018-05-02,1
316,2018-05-02,2
317,2018-05-02,2
318,2018-05-02,2
319,2018-05-01,2
320,2018-05-01,2
321,2018-05-01,2
322,2018-05-01,2
323,2018-05-01,2
324,2018-05-01,1
325,2018-05-01,2
326,2018-04-30,0
327,2018-04-29,2
328,2018-04-29,2
329,2018-04-28,0
330,2018-04-27,2
331,2018-04-27,2
332,2018-04-27,1
333,2018-04-27,2
334,2018-04-26,2
335,2018-04-26,2
336,2018-04-26,2
337,2018-04-26,2
338,2018-04-25,2
339,2018-04-25,3
340,2018-04-25,2
341,2018-04-25,2
342,2018-04-25,3
343,2018-04-25,2
344,2018-04-24,2
345,2018-04-24,2
346,2018-04-24,0
347,2018-04-24,2
348,2018-04-23,2
349,2018-04-21,2
350,2018-04-21,2
351,2018-04-20,2
352,2018-04-20,2
353,2018-04-20,3
354,2018-04-19,0
355,2018-04-19,2
356,2018-04-19,3
357,2018-04-19,2
358,2018-04-19,3
359,2018-04-18,0
360,2018-04-18,2
361,2018-04-18,1
362,2018-04-18,2
363,2018-04-18,2
364,2018-04-17,2
365,2018-04-17,3
366,2018-04-17,2
367,2018-04-17,2
368,2018-04-17,2
369,2018-04-16,2
370,2018-04-16,2
371,2018-04-15,0
372,2018-04-15,2
373,2018-04-13,2
374,2018-04-13,2
375,2018-04-13,1
376,2018-04-13,2
377,2018-04-13,2
378,2018-04-12,2
379,2018-04-12,2
380,2018-04-12,2
381,2018-04-12,2
382,2018-04-12,2
383,2018-04-11,2
384,2018-04-11,2
385,2018-04-11,1
386,2018-04-11,2
387,2018-04-11,1
388,2018-04-10,1
389,2018-04-09,1
390,2018-04-09,2
391,2018-04-08,0
392,2018-04-08,2
393,2018-04-07,2
394,2018-04-06,2
395,2018-04-06,1
396,2018-04-06,2
397,2018-04-06,2
398,2018-04-05,3
399,2018-04-05,2
400,2018-04-05,2
401,2018-04-04,2
402,2018-04-04,2
403,2018-04-04,3
404,2018-04-03,2
405,2018-04-03,2
406,2018-04-03,1
407,2018-04-03,2
408,2018-04-02,2
409,2018-04-02,2
410,2018-04-02,2
411,2018-03-31,2
412,2018-03-30,2
413,2018-03-30,3
414,2018-03-30,2
415,2018-03-30,2
416,2018-03-29,2
417,2018-03-29,2
418,2018-03-29,2
419,2018-03-29,3
420,2018-03-29,2
421,2018-03-28,2
422,2018-03-28,0
423,2018-03-28,2
424,2018-03-28,3
425,2018-03-28,2
426,2018-03-27,0
427,2018-03-27,1
428,2018-03-27,1
429,2018-03-27,2
430,2018-03-26,3
431,2018-03-24,2
432,2018-03-24,2
433,2018-03-24,2
434,2018-03-23,2
435,2018-03-23,1
436,2018-03-23,1
437,2018-03-22,1
438,2018-03-22,1
439,2018-03-22,3
440,2018-03-22,1
441,2018-03-22,3
442,2018-03-22,1
443,2018-03-22,2
444,2018-03-21,1
445,2018-03-21,1
446,2018-03-21,3
447,2018-03-21,1
448,2018-03-21,2
449,2018-03-20,2
450,2018-03-20,2
451,2018-03-20,2
452,2018-03-20,3
453,2018-03-20,2
454,2018-03-20,2
455,2018-03-19,2
456,2018-03-19,0
457,2018-03-18,2
458,2018-03-18,3
459,2018-03-17,2
460,2018-03-17,3
461,2018-03-16,1
462,2018-03-16,2
463,2018-03-16,3
464,2018-03-16,0
465,2018-03-15,2
466,2018-03-15,2
467,2018-03-15,3
468,2018-03-15,3
469,2018-03-15,2
470,2018-03-15,1
471,2018-03-14,2
472,2018-03-14,2
473,2018-03-14,2
474,2018-03-14,0
475,2018-03-14,0
476,2018-03-13,2
477,2018-03-13,2
478,2018-03-13,3
479,2018-03-13,2
480,2018-03-12,2
481,2018-03-11,3
482,2018-03-11,2
483,2018-03-09,2
484,2018-03-09,2
485,2018-03-09,2
486,2018-03-09,3
487,2018-03-08,0
488,2018-03-08,3
489,2018-03-08,2
490,2018-03-07,2
491,2018-03-07,2
492,2018-03-06,3
493,2018-03-05,2
494,2018-03-04,1
495,2018-03-04,1
496,2018-03-04,1
497,2018-03-04,1
498,2018-03-03,3
499,2018-03-03,2
500,2018-03-03,3
501,2018-03-02,1
502,2018-03-02,2
503,2018-03-02,2
504,2018-03-01,2
505,2018-03-01,2
506,2018-03-01,2
507,2018-02-28,2
508,2018-02-28,3
509,2018-02-28,1
510,2018-02-28,1
511,2018-02-27,1
512,2018-02-27,1
513,2018-02-27,3
514,2018-02-26,2
515,2018-02-26,3
516,2018-02-24,0
517,2018-02-23,2
518,2018-02-23,2
519,2018-02-23,1
520,2018-02-23,2
521,2018-02-23,3
522,2018-02-22,2
523,2018-02-22,2
524,2018-02-21,2
525,2018-02-21,2
526,2018-02-21,2
527,2018-02-19,2
528,2018-02-19,2
529,2018-02-17,1
530,2018-02-16,2
531,2018-02-16,2
532,2018-02-16,2
533,2018-02-16,1
534,2018-02-16,3
535,2018-02-14,2
536,2018-02-14,2
537,2018-02-14,2
538,2018-02-13,2
539,2018-02-13,2
540,2018-02-13,3
541,2018-02-11,3
542,2018-02-10,3
543,2018-02-10,1
544,2018-02-09,2
545,2018-02-08,2
546,2018-02-08,3
547,2018-02-08,2
548,2018-02-08,2
549,2018-02-08,2
550,2018-02-08,2
551,2018-02-07,0
552,2018-02-07,2
553,2018-02-07,1
554,2018-02-07,2
555,2018-02-07,0
556,2018-02-06,2
557,2018-02-06,0
558,2018-02-06,1
559,2018-02-06,2
560,2018-02-05,2
561,2018-02-04,0
562,2018-02-04,2
563,2018-02-03,2
564,2018-02-03,2
565,2018-02-03,2
566,2018-02-03,2
567,2018-02-03,2
568,2018-02-02,2
569,2018-02-02,1
570,2018-02-02,2
571,2018-02-02,2
572,2018-02-01,3
573,2018-02-01,2
574,2018-02-01,1
575,2018-02-01,2
576,2018-01-31,3
577,2018-01-31,3
578,2018-01-31,2
579,2018-01-31,2
580,2018-01-31,2
581,2018-01-30,1
582,2018-01-30,3
583,2018-01-30,2
584,2018-01-30,2
585,2018-01-29,2
586,2018-01-28,2
587,2018-01-27,2
588,2018-01-27,2
589,2018-01-26,2
590,2018-01-25,2
591,2018-01-25,2
592,2018-01-25,2
593,2018-01-25,3
594,2018-01-24,2
595,2018-01-24,1
596,2018-01-24,2
597,2018-01-24,2
598,2018-01-23,0
599,2018-01-23,1
600,2018-01-23,2
601,2018-01-23,2
602,2018-01-22,2
603,2018-01-21,1
604,2018-01-21,3
605,2018-01-20,2
606,2018-01-20,2
607,2018-01-20,2
608,2018-01-20,2
609,2018-01-20,1
610,2018-01-19,2
611,2018-01-19,2
612,2018-01-19,0
613,2018-01-19,2
614,2018-01-19,2
615,2018-01-19,1
616,2018-01-19,2
617,2018-01-19,3
618,2018-01-18,3
619,2018-01-18,3
620,2018-01-18,3
621,2018-01-17,2
622,2018-01-17,2
623,2018-01-17,2
624,2018-01-17,1
625,2018-01-17,2
626,2018-01-17,1
627,2018-01-16,2
628,2018-01-16,2
629,2018-01-16,2
630,2018-01-16,0
631,2018-01-15,2
632,2018-01-14,2
633,2018-01-14,3
634,2018-01-13,2
635,2018-01-13,3
636,2018-01-13,2
637,2018-01-12,2
638,2018-01-12,2
639,2018-01-12,3
640,2018-01-12,2
641,2018-01-12,2
642,2018-01-11,2
643,2018-01-11,1
644,2018-01-11,0
645,2018-01-11,1
646,2018-01-11,2
647,2018-01-10,1
648,2018-01-10,2
649,2018-01-10,2
650,2018-01-09,2
651,2018-01-09,2
652,2018-01-09,2
653,2018-01-09,2
654,2018-01-08,3
655,2018-01-06,2
656,2018-01-06,2
657,2018-01-05,2
658,2018-01-05,2
659,2018-01-05,2
660,2018-01-05,0
661,2018-01-04,2
662,2018-01-04,2
663,2018-01-04,0
664,2018-01-04,2
665,2018-01-04,0
666,2018-01-03,1
667,2018-01-03,2
668,2017-12-31,2
669,2017-12-29,2
670,2017-12-28,1
671,2017-12-23,2
672,2017-12-23,3
673,2017-12-22,3
674,2017-12-22,2
675,2017-12-21,0
676,2017-12-21,2
677,2017-12-21,2
678,2017-12-21,2
679,2017-12-21,2
680,2017-12-21,2
681,2017-12-20,1
682,2017-12-20,2
683,2017-12-20,3
684,2017-12-20,2
685,2017-12-19,2
686,2017-12-19,2
687,2017-12-19,2
688,2017-12-18,2
689,2017-12-18,2
690,2017-12-18,2
691,2017-12-17,2
692,2017-12-15,0
693,2017-12-15,1
694,2017-12-15,2
695,2017-12-15,2
696,2017-12-15,2
697,2017-12-15,0
698,2017-12-15,3
699,2017-12-15,2
700,2017-12-15,2
701,2017-12-15,1
702,2017-12-14,2
703,2017-12-14,2
704,2017-12-14,2
705,2017-12-14,2
706,2017-12-14,2
707,2017-12-14,3
708,2017-12-13,2
709,2017-12-13,0
710,2017-12-12,2
711,2017-12-12,1
712,2017-12-12,0
713,2017-12-12,3
714,2017-12-12,1
715,2017-12-11,3
716,2017-12-10,2
717,2017-12-10,2
718,2017-12-09,0
719,2017-12-08,0
720,2017-12-08,2
721,2017-12-08,2
722,2017-12-08,2
723,2017-12-08,1
724,2017-12-08,2
725,2017-12-07,2
726,2017-12-07,2
727,2017-12-07,1
728,2017-12-07,2
729,2017-12-07,0
730,2017-12-07,0
731,2017-12-07,3
732,2017-12-07,1
733,2017-12-07,2
734,2017-12-06,2
735,2017-12-06,2
736,2017-12-06,2
737,2017-12-06,2
738,2017-12-06,2
739,2017-12-06,1
740,2017-12-05,2
741,2017-12-05,2
742,2017-12-05,2
743,2017-12-05,2
744,2017-12-05,2
745,2017-12-05,2
746,2017-12-04,2
747,2017-12-03,0
748,2017-12-03,1
749,2017-12-02,3
750,2017-12-02,3
751,2017-12-02,2
752,2017-12-01,3
753,2017-12-01,3
754,2017-12-01,1
755,2017-12-01,1
756,2017-12-01,3
757,2017-12-01,2
758,2017-11-30,2
759,2017-11-30,1
760,2017-11-30,2
761,2017-11-30,2
762,2017-11-29,2
763,2017-11-29,0
764,2017-11-29,1
765,2017-11-29,3
766,2017-11-28,2
767,2017-11-28,2
768,2017-11-28,2
769,2017-11-28,2
770,2017-11-28,0
771,2017-11-26,2
772,2017-11-25,1
773,2017-11-25,2
774,2017-11-25,2
775,2017-11-24,2
776,2017-11-23,3
777,2017-11-23,2
778,2017-11-23,2
779,2017-11-23,2
780,2017-11-22,2
781,2017-11-21,3
782,2017-11-20,3
783,2017-11-20,3
784,2017-11-20,3
785,2017-11-19,2
786,2017-11-19,2
787,2017-11-18,2
788,2017-11-18,3
789,2017-11-18,1
790,2017-11-17,2
791,2017-11-17,3
792,2017-11-17,2
793,2017-11-17,2
794,2017-11-17,2
795,2017-11-17,3
796,2017-11-16,2
797,2017-11-16,2
798,2017-11-16,3
799,2017-11-16,2
800,2017-11-16,2
801,2017-11-16,3
802,2017-11-16,2
803,2017-11-16,2
804,2017-11-15,2
805,2017-11-15,1
806,2017-11-15,1
807,2017-11-15,2
808,2017-11-15,3
809,2017-11-13,2
810,2017-11-13,2
811,2017-11-12,2
812,2017-11-12,1
813,2017-11-11,1
814,2017-11-11,1
815,2017-11-11,2
816,2017-11-11,2
817,2017-11-10,3
818,2017-11-10,2
819,2017-11-10,2
820,2017-11-10,0
821,2017-11-09,2
822,2017-11-09,2
823,2017-11-09,3
824,2017-11-09,2
825,2017-11-09,2
826,2017-11-09,3
827,2017-11-09,3
828,2017-11-08,3
829,2017-11-08,2
830,2017-11-08,2
831,2017-11-08,2
832,2017-11-08,0
833,2017-11-08,2
834,2017-11-07,2
835,2017-11-07,1
836,2017-11-07,1
837,2017-11-07,3
838,2017-11-07,2
839,2017-11-06,0
840,2017-11-06,2
841,2017-11-06,3
842,2017-11-06,1
843,2017-11-06,2
844,2017-11-06,1
845,2017-11-05,2
846,2017-11-05,1
847,2017-11-04,2
848,2017-11-04,2
849,2017-11-02,1
850,2017-11-02,2
851,2017-11-02,2
852,2017-11-01,2
853,2017-11-01,1
854,2017-11-01,1
855,2017-11-01,1
856,2017-11-01,2
857,2017-11-01,0
858,2017-10-31,2
859,2017-10-31,2
860,2017-10-31,3
861,2017-10-31,2
862,2017-10-31,1
863,2017-10-31,3
864,2017-10-31,2
865,2017-10-31,2
866,2017-10-31,2
867,2017-10-30,3
868,2017-10-30,2
869,2017-10-29,2
870,2017-10-28,3
871,2017-10-28,2
872,2017-10-28,1
873,2017-10-27,2
874,2017-10-27,2
875,2017-10-27,2
876,2017-10-27,2
877,2017-10-27,2
878,2017-10-27,2
879,2017-10-26,3
880,2017-10-26,2
881,2017-10-26,1
882,2017-10-26,1
883,2017-10-25,1
884,2017-10-25,2
885,2017-10-25,3
886,2017-10-25,2
887,2017-10-25,1
888,2017-10-25,2
889,2017-10-25,1
890,2017-10-25,3
891,2017-10-24,2
892,2017-10-24,2
893,2017-10-24,2
894,2017-10-24,3
895,2017-10-24,1
896,2017-10-24,2
897,2017-10-24,2
898,2017-10-23,2
899,2017-10-23,2
900,2017-10-23,0
901,2017-10-22,2
902,2017-10-21,2
903,2017-10-20,2
904,2017-10-20,2
905,2017-10-19,3
906,2017-10-19,1
907,2017-10-19,2
908,2017-10-18,2
909,2017-10-18,2
910,2017-10-17,2
911,2017-10-17,2
912,2017-10-17,2
913,2017-10-17,2
914,2017-10-16,0
915,2017-10-16,2
916,2017-10-16,3
917,2017-10-15,1
918,2017-10-13,2
919,2017-10-13,3
920,2017-10-13,2
921,2017-10-12,1
922,2017-10-11,2
923,2017-10-11,3
924,2017-10-10,2
925,2017-10-10,2
926,2017-10-10,2
927,2017-10-10,2
928,2017-10-10,2
929,2017-10-09,2
930,2017-10-07,1
931,2017-10-07,2
932,2017-10-06,2
933,2017-10-06,0
934,2017-10-06,3
935,2017-10-06,2
936,2017-10-05,3
937,2017-10-02,2
938,2017-10-02,3
939,2017-10-02,0
940,2017-10-01,2
941,2017-09-30,1
942,2017-09-29,1
943,2017-09-29,1
944,2017-09-28,2
945,2017-09-28,3
946,2017-09-28,2
947,2017-09-28,1
948,2017-09-27,2
949,2017-09-27,2
950,2017-09-27,1
951,2017-09-27,2
952,2017-09-26,2
953,2017-09-25,2
954,2017-09-23,1
955,2017-09-23,1
956,2017-09-23,1
957,2017-09-22,2
958,2017-09-22,2
959,2017-09-21,1
960,2017-09-21,2
961,2017-09-20,2
962,2017-09-20,3
963,2017-09-20,2
964,2017-09-19,1
965,2017-09-19,2
966,2017-09-19,2
967,2017-09-18,0
968,2017-09-16,3
969,2017-09-16,2
970,2017-09-16,2
971,2017-09-15,2
972,2017-09-15,2
973,2017-09-15,2
974,2017-09-15,2
975,2017-09-15,3
976,2017-09-15,2
977,2017-09-15,2
978,2017-09-14,2
979,2017-09-14,0
980,2017-09-14,2
981,2017-09-14,2
982,2017-09-14,2
983,2017-09-13,2
984,2017-09-13,2
985,2017-09-13,1
986,2017-09-13,3
987,2017-09-13,2
988,2017-09-13,1
989,2017-09-12,2
990,2017-09-12,3
991,2017-09-12,2
992,2017-09-09,2
993,2017-09-09,1
994,2017-09-09,2
995,2017-09-08,3
996,2017-09-08,2
997,2017-09-08,1
998,2017-09-08,2
999,2017-09-08,2
1000,2017-09-08,2
1001,2017-09-08,3
1002,2017-09-07,2
1003,2017-09-07,1
1004,2017-09-07,1
1005,2017-09-07,0
1006,2017-09-06,2
1007,2017-09-05,2
1008,2017-09-05,2
1009,2017-09-03,0
1010,2017-09-01,3
1011,2017-09-01,2
1012,2017-09-01,1
1013,2017-08-31,2
1014,2017-08-30,2
1015,2017-08-29,1
1016,2017-08-29,0
1017,2017-08-29,1
1018,2017-08-28,2
1019,2017-08-28,3
1020,2017-08-26,2
1021,2017-08-25,3
1022,2017-08-25,2
1023,2017-08-25,2
1024,2017-08-25,2
1025,2017-08-25,3
1026,2017-08-25,2
1027,2017-08-25,2
1028,2017-08-25,0
1029,2017-08-24,2
1030,2017-08-24,2
1031,2017-08-24,2
1032,2017-08-24,0
1033,2017-08-23,2
1034,2017-08-23,2
1035,2017-08-23,2
1036,2017-08-23,2
1037,2017-08-22,2
1038,2017-08-22,2
1039,2017-08-22,2
1040,2017-08-22,2
1041,2017-08-22,3
1042,2017-08-22,3
1043,2017-08-22,2
1044,2017-08-21,2
1045,2017-08-21,1
1046,2017-08-21,3
1047,2017-08-21,3
1048,2017-08-21,3
1049,2017-08-20,2
1050,2017-08-20,1
1051,2017-08-18,2
1052,2017-08-17,3
1053,2017-08-17,2
1054,2017-08-16,2
1055,2017-08-15,2
1056,2017-08-15,2
1057,2017-08-14,2
1058,2017-08-11,2
1059,2017-08-11,3
1060,2017-08-11,2
1061,2017-08-11,3
1062,2017-08-10,2
1063,2017-08-10,3
1064,2017-08-10,1
1065,2017-08-10,3
1066,2017-08-09,2
1067,2017-08-09,2
1068,2017-08-08,2
1069,2017-08-08,3
1070,2017-08-07,3
1071,2017-08-07,2
1072,2017-08-05,2
1073,2017-08-05,3
1074,2017-08-04,1
1075,2017-08-04,3
1076,2017-08-03,0
1077,2017-08-03,2
1078,2017-08-03,2
1079,2017-08-03,2
1080,2017-08-02,2
1081,2017-08-02,0
1082,2017-08-01,2
1083,2017-08-01,2
1084,2017-08-01,0
1085,2017-07-31,2
1086,2017-07-30,2
1087,2017-07-29,0
1088,2017-07-29,2
1089,2017-07-28,2
1090,2017-07-28,3
1091,2017-07-28,2
1092,2017-07-28,2
1093,2017-07-28,2
1094,2017-07-28,3
1095,2017-07-27,1
1096,2017-07-27,2
1097,2017-07-26,1
1098,2017-07-26,2
1099,2017-07-26,2
1100,2017-07-26,2
1101,2017-07-26,2
1102,2017-07-25,2
1103,2017-07-25,2
1104,2017-07-25,3
1105,2017-07-24,2
1106,2017-07-22,0
1107,2017-07-22,2
1108,2017-07-22,2
1109,2017-07-22,2
1110,2017-07-21,2
1111,2017-07-20,2
1112,2017-07-20,1
1113,2017-07-19,2
1114,2017-07-18,0
1115,2017-07-17,2
1116,2017-07-15,1
1117,2017-07-15,3
1118,2017-07-14,2
1119,2017-07-14,2
1120,2017-07-13,0
1121,2017-07-13,2
1122,2017-07-12,0
1123,2017-07-12,2
1124,2017-07-12,2
1125,2017-07-12,2
1126,2017-07-12,3
1127,2017-07-12,2
1128,2017-07-11,3
1129,2017-07-11,2
1130,2017-07-10,3
1131,2017-07-10,3
1132,2017-07-07,2
1133,2017-07-06,2
1134,2017-07-06,0
1135,2017-07-06,1
1136,2017-07-05,2
1137,2017-07-05,2
1138,2017-07-04,2
1139,2017-07-04,2
1140,2017-07-04,2
1141,2017-07-04,2
1142,2017-07-04,3
1143,2017-07-04,2
1144,2017-07-03,2
1145,2017-07-01,1
1146,2017-07-01,1
1147,2017-07-01,2
1148,2017-07-01,2
1149,2017-07-01,2
1150,2017-06-30,2
1151,2017-06-30,3
1152,2017-06-29,3
1153,2017-06-29,1
1154,2017-06-29,2
1155,2017-06-28,1
1156,2017-06-28,2
1157,2017-06-28,2
1158,2017-06-26,1
1159,2017-06-24,1
1160,2017-06-24,2
1161,2017-06-23,2
1162,2017-06-23,2
1163,2017-06-22,2
1164,2017-06-21,2
1165,2017-06-21,2
1166,2017-06-21,2
1167,2017-06-20,2
1168,2017-06-20,2
1169,2017-06-19,2
1170,2017-06-19,3
1171,2017-06-17,2
1172,2017-06-17,2
1173,2017-06-16,2
1174,2017-06-16,1
1175,2017-06-16,2
1176,2017-06-16,2
1177,2017-06-16,0
1178,2017-06-16,3
1179,2017-06-15,2
1180,2017-06-15,2
1181,2017-06-15,1
1182,2017-06-15,2
1183,2017-06-14,2
1184,2017-06-14,0
1185,2017-06-14,2
1186,2017-06-13,0
1187,2017-06-13,2
1188,2017-06-13,2
1189,2017-06-13,2
1190,2017-06-12,2
1191,2017-06-12,2
1192,2017-06-10,2
1193,2017-06-09,3
1194,2017-06-08,2
1195,2017-06-08,2
1196,2017-06-07,2
1197,2017-06-06,2
1198,2017-06-06,2
1199,2017-06-06,2
1200,2017-06-06,2
1201,2017-06-05,2
1202,2017-06-05,2
1203,2017-06-05,2
1204,2017-06-02,2
1205,2017-06-02,3
1206,2017-06-02,2
1207,2017-06-02,2
1208,2017-06-01,2
1209,2017-05-31,2
1210,2017-05-31,3
1211,2017-05-31,2
1212,2017-05-27,3
1213,2017-05-27,2
1214,2017-05-27,3
1215,2017-05-26,2
1216,2017-05-26,2
1217,2017-05-25,1
1218,2017-05-25,2
1219,2017-05-25,2
1220,2017-05-24,0
1221,2017-05-24,3
1222,2017-05-24,2
1223,2017-05-24,0
1224,2017-05-23,2
1225,2017-05-23,2
1226,2017-05-23,2
1227,2017-05-23,3
1228,2017-05-22,2
1229,2017-05-22,2
1230,2017-05-20,3
1231,2017-05-20,1
1232,2017-05-20,2
1233,2017-05-20,2
1234,2017-05-19,2
1235,2017-05-19,2
1236,2017-05-19,2
1237,2017-05-18,0
1238,2017-05-18,2
1239,2017-05-18,2
1240,2017-05-18,3
1241,2017-05-18,2
1242,2017-05-17,0
1243,2017-05-17,3
1244,2017-05-17,2
1245,2017-05-17,2
1246,2017-05-17,2
